Average.clustering.coefficient,Diameter..longest.shortest.path.,Edges.in.largest.SCC,Edges.in.largest.WCC,Fraction.of.closed.triangles,Nodes.in.largest.SCC,Nodes.in.largest.WCC,Number.of.triangles,X90.percentile.effective.diameter,algorithm,classif,dataset,nedges,nthreads,nvertices,package,runtime
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,154.0,16777216.0,2.0,1048576.0,3.0,0.932275582
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,154.0,16777216.0,2.0,1048576.0,4.0,0.1681156
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,156.0,16777216.0,2.0,1048576.0,1.0,0.309
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,156.0,16777216.0,2.0,1048576.0,0.0,0.02737
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,156.0,16777216.0,2.0,1048576.0,2.0,0.023025836
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,156.0,16777216.0,2.0,1048576.0,3.0,1.04914982
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,156.0,16777216.0,2.0,1048576.0,4.0,0.15339679999999997
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,158.0,16777216.0,2.0,1048576.0,1.0,0.309
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,158.0,16777216.0,2.0,1048576.0,0.0,0.033218
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,158.0,16777216.0,2.0,1048576.0,2.0,0.023360297999999998
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,158.0,16777216.0,2.0,1048576.0,3.0,1.0870941090000001
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,158.0,16777216.0,2.0,1048576.0,4.0,0.160329
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,160.0,16777216.0,2.0,1048576.0,1.0,0.32799999999999996
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,160.0,16777216.0,2.0,1048576.0,0.0,0.024308
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,160.0,16777216.0,2.0,1048576.0,2.0,0.023422435
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,160.0,16777216.0,2.0,1048576.0,3.0,1.017170822
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,160.0,16777216.0,2.0,1048576.0,4.0,0.18548699999999999
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,162.0,16777216.0,2.0,1048576.0,1.0,0.32299999999999995
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,162.0,16777216.0,2.0,1048576.0,0.0,0.029627999999999998
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,162.0,16777216.0,2.0,1048576.0,2.0,0.02241584
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,162.0,16777216.0,2.0,1048576.0,3.0,1.01240982
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,162.0,16777216.0,2.0,1048576.0,4.0,0.1533658
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,164.0,16777216.0,2.0,1048576.0,1.0,0.32299999999999995
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,164.0,16777216.0,2.0,1048576.0,0.0,0.021762
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,164.0,16777216.0,2.0,1048576.0,2.0,0.023193402999999998
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,164.0,16777216.0,2.0,1048576.0,3.0,1.1054752509999999
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,164.0,16777216.0,2.0,1048576.0,4.0,0.16153199999999998
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,166.0,16777216.0,2.0,1048576.0,1.0,0.311
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,166.0,16777216.0,2.0,1048576.0,0.0,0.021788
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,166.0,16777216.0,2.0,1048576.0,2.0,0.023109372000000003
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,166.0,16777216.0,2.0,1048576.0,3.0,0.876077531
0.0957,7.0,1.0,1.0,0.013219999999999999,0.9990000000000001,0.9990000000000001,423625371.0,3.6,0.0,bad,166.0,16777216.0,2.0,1048576.0,4.0,0.1516192
